customer_id,name,city,state,country,registration_date,is_active
82825,Customer_82825,Mumbai,Gujarat,India,2023-04-01,False
82826,Customer_82826,Hyderabad,West Bengal,India,2023-07-21,True
82827,Customer_82827,Pune,Maharashtra,India,2023-05-22,True
82828,Customer_82828,Mumbai,Karnataka,India,2023-04-10,True
82829,Customer_82829,Hyderabad,Delhi,India,2023-10-30,False
82830,Customer_82830,Kolkata,Maharashtra,India,2023-01-04,False
82831,Customer_82831,Pune,Gujarat,India,2023-04-13,True
82832,Customer_82832,Hyderabad,Karnataka,India,2023-06-01,False
82833,Customer_82833,Bangalore,Delhi,India,2023-01-30,True
82834,Customer_82834,Pune,Gujarat,India,2023-01-30,False
82835,Customer_82835,Pune,Gujarat,India,2023-08-11,True
82836,Customer_82836,Chennai,Telangana,India,2023-04-14,True
82837,Customer_82837,Chennai,West Bengal,India,2023-11-01,False
82838,Customer_82838,Mumbai,Delhi,India,2023-10-21,False
82839,Customer_82839,Bangalore,Telangana,India,2023-01-15,False
82840,Customer_82840,Bangalore,Karnataka,India,2023-03-12,False
82841,Customer_82841,Hyderabad,Karnataka,India,2023-03-17,False
82842,Customer_82842,Hyderabad,Telangana,India,2023-03-21,True
82843,Customer_82843,Kolkata,Maharashtra,India,2023-11-16,True
82844,Customer_82844,Ahmedabad,Delhi,India,2023-05-10,True
82845,Customer_82845,Bangalore,Gujarat,India,2023-07-06,True
82846,Customer_82846,Delhi,Maharashtra,India,2023-03-04,True
82847,Customer_82847,Chennai,Telangana,India,2023-07-16,False
82848,Customer_82848,Delhi,Maharashtra,India,2023-07-18,True
82849,Customer_82849,Chennai,Delhi,India,2023-08-19,False
82850,Customer_82850,Hyderabad,Telangana,India,2023-05-16,False
82851,Customer_82851,Delhi,West Bengal,India,2023-06-25,False
82852,Customer_82852,Bangalore,Karnataka,India,2023-10-06,False
82853,Customer_82853,Pune,Telangana,India,2023-12-24,True
82854,Customer_82854,Kolkata,Delhi,India,2023-10-29,True
82855,Customer_82855,Ahmedabad,West Bengal,India,2023-08-01,True
82856,Customer_82856,Ahmedabad,Karnataka,India,2023-03-24,True
82857,Customer_82857,Chennai,Delhi,India,2023-01-29,False
82858,Customer_82858,Hyderabad,Maharashtra,India,2023-08-02,False
82859,Customer_82859,Pune,West Bengal,India,2023-06-18,True
82860,Customer_82860,Bangalore,Karnataka,India,2023-07-14,True
82861,Customer_82861,Mumbai,Delhi,India,2023-01-29,False
82862,Customer_82862,Bangalore,Maharashtra,India,2023-09-10,False
82863,Customer_82863,Pune,Maharashtra,India,2023-08-13,False
82864,Customer_82864,Pune,West Bengal,India,2023-08-19,False
82865,Customer_82865,Ahmedabad,West Bengal,India,2023-05-09,False
82866,Customer_82866,Delhi,Delhi,India,2023-03-29,False
82867,Customer_82867,Mumbai,West Bengal,India,2023-05-23,False
82868,Customer_82868,Pune,Gujarat,India,2023-09-08,False
82869,Customer_82869,Pune,Telangana,India,2023-01-16,True
82870,Customer_82870,Delhi,Telangana,India,2023-09-28,True
82871,Customer_82871,Chennai,Tamil Nadu,India,2023-01-24,False
82872,Customer_82872,Kolkata,West Bengal,India,2023-11-19,False
82873,Customer_82873,Chennai,Karnataka,India,2023-02-19,True
82874,Customer_82874,Chennai,Gujarat,India,2023-06-16,True
82875,Customer_82875,Kolkata,Telangana,India,2023-05-21,False
82876,Customer_82876,Delhi,Telangana,India,2023-08-24,True
82877,Customer_82877,Ahmedabad,Gujarat,India,2023-02-21,True
82878,Customer_82878,Mumbai,Tamil Nadu,India,2023-06-25,False
82879,Customer_82879,Ahmedabad,Delhi,India,2023-08-06,True
82880,Customer_82880,Bangalore,Tamil Nadu,India,2023-05-05,False
82881,Customer_82881,Mumbai,Tamil Nadu,India,2023-07-24,True
82882,Customer_82882,Ahmedabad,Telangana,India,2023-05-30,False
82883,Customer_82883,Chennai,Maharashtra,India,2023-07-26,True
82884,Customer_82884,Chennai,Tamil Nadu,India,2023-08-31,False
82885,Customer_82885,Bangalore,Tamil Nadu,India,2023-08-26,False
82886,Customer_82886,Delhi,Gujarat,India,2023-08-01,True
82887,Customer_82887,Chennai,West Bengal,India,2023-06-24,True
82888,Customer_82888,Chennai,Delhi,India,2023-03-17,True
82889,Customer_82889,Ahmedabad,Tamil Nadu,India,2023-11-03,False
82890,Customer_82890,Chennai,Gujarat,India,2023-09-19,False
82891,Customer_82891,Mumbai,Karnataka,India,2023-06-26,True
82892,Customer_82892,Bangalore,Telangana,India,2023-02-23,False
82893,Customer_82893,Delhi,Maharashtra,India,2023-04-21,True
82894,Customer_82894,Kolkata,Gujarat,India,2023-05-26,True
82895,Customer_82895,Kolkata,Telangana,India,2023-06-20,False
82896,Customer_82896,Hyderabad,West Bengal,India,2023-03-19,False
82897,Customer_82897,Chennai,Tamil Nadu,India,2023-03-05,True
82898,Customer_82898,Hyderabad,Tamil Nadu,India,2023-09-09,False
82899,Customer_82899,Delhi,Delhi,India,2023-12-07,True
82900,Customer_82900,Pune,Delhi,India,2023-04-23,True
82901,Customer_82901,Ahmedabad,West Bengal,India,2023-12-16,False
82902,Customer_82902,Kolkata,Maharashtra,India,2023-01-30,True
82903,Customer_82903,Delhi,Gujarat,India,2023-04-16,False
82904,Customer_82904,Mumbai,Delhi,India,2023-03-28,True
82905,Customer_82905,Pune,Delhi,India,2023-04-11,True
82906,Customer_82906,Ahmedabad,Maharashtra,India,2023-04-14,True
82907,Customer_82907,Delhi,Tamil Nadu,India,2023-11-03,False
82908,Customer_82908,Mumbai,Maharashtra,India,2023-05-16,False
82909,Customer_82909,Pune,Telangana,India,2023-07-05,True
82910,Customer_82910,Hyderabad,Gujarat,India,2023-06-11,True
82911,Customer_82911,Pune,Telangana,India,2023-12-07,False
82912,Customer_82912,Ahmedabad,West Bengal,India,2023-09-21,False
82913,Customer_82913,Hyderabad,Gujarat,India,2023-01-25,False
82914,Customer_82914,Bangalore,Tamil Nadu,India,2023-09-05,True
82915,Customer_82915,Hyderabad,Gujarat,India,2023-03-24,True
82916,Customer_82916,Hyderabad,Tamil Nadu,India,2023-07-30,False
82917,Customer_82917,Pune,West Bengal,India,2023-11-28,False
82918,Customer_82918,Hyderabad,West Bengal,India,2023-06-19,False
82919,Customer_82919,Bangalore,Delhi,India,2023-02-01,False
82920,Customer_82920,Mumbai,Gujarat,India,2023-02-13,True
82921,Customer_82921,Kolkata,Maharashtra,India,2023-07-22,True
82922,Customer_82922,Delhi,Maharashtra,India,2023-05-23,True
82923,Customer_82923,Hyderabad,Maharashtra,India,2023-07-04,True
82924,Customer_82924,Delhi,Maharashtra,India,2023-07-30,False
82925,Customer_82925,Hyderabad,Delhi,India,2023-06-19,True
82926,Customer_82926,Kolkata,Delhi,India,2023-12-02,False
82927,Customer_82927,Kolkata,Maharashtra,India,2023-12-06,False
82928,Customer_82928,Delhi,Gujarat,India,2023-05-13,True
82929,Customer_82929,Chennai,Maharashtra,India,2023-01-06,False
82930,Customer_82930,Kolkata,Gujarat,India,2023-04-20,True
82931,Customer_82931,Kolkata,West Bengal,India,2023-04-20,False
82932,Customer_82932,Delhi,Telangana,India,2023-01-07,True
82933,Customer_82933,Mumbai,Maharashtra,India,2023-09-08,True
82934,Customer_82934,Kolkata,West Bengal,India,2023-11-30,False
82935,Customer_82935,Ahmedabad,Tamil Nadu,India,2023-08-08,False
82936,Customer_82936,Mumbai,Delhi,India,2023-11-23,False
82937,Customer_82937,Pune,Gujarat,India,2023-10-03,True
82938,Customer_82938,Delhi,Telangana,India,2023-09-18,False
82939,Customer_82939,Hyderabad,West Bengal,India,2023-11-28,False
82940,Customer_82940,Hyderabad,Tamil Nadu,India,2023-08-17,True
82941,Customer_82941,Kolkata,Delhi,India,2023-01-19,False
82942,Customer_82942,Kolkata,Karnataka,India,2023-12-25,True
82943,Customer_82943,Pune,West Bengal,India,2023-10-21,True
82944,Customer_82944,Kolkata,Karnataka,India,2023-06-09,True
82945,Customer_82945,Ahmedabad,Delhi,India,2023-01-22,True
82946,Customer_82946,Ahmedabad,Delhi,India,2023-08-16,True
82947,Customer_82947,Delhi,Telangana,India,2023-08-06,False
82948,Customer_82948,Ahmedabad,West Bengal,India,2023-03-25,True
82949,Customer_82949,Bangalore,West Bengal,India,2023-10-27,False
82950,Customer_82950,Pune,Delhi,India,2023-09-30,False
82951,Customer_82951,Bangalore,Delhi,India,2023-02-24,False
82952,Customer_82952,Pune,Delhi,India,2023-04-09,True
82953,Customer_82953,Kolkata,Delhi,India,2023-07-09,False
82954,Customer_82954,Kolkata,Telangana,India,2023-09-12,False
82955,Customer_82955,Bangalore,Telangana,India,2023-03-02,True
82956,Customer_82956,Ahmedabad,Delhi,India,2023-05-22,False
82957,Customer_82957,Bangalore,Maharashtra,India,2023-08-26,False
82958,Customer_82958,Bangalore,Delhi,India,2023-03-15,False
82959,Customer_82959,Pune,Gujarat,India,2023-09-22,False
82960,Customer_82960,Kolkata,Delhi,India,2023-02-03,True
82961,Customer_82961,Bangalore,Gujarat,India,2023-11-20,True
82962,Customer_82962,Bangalore,West Bengal,India,2023-04-03,True
82963,Customer_82963,Pune,Maharashtra,India,2023-05-15,True
82964,Customer_82964,Hyderabad,Gujarat,India,2023-09-21,True
82965,Customer_82965,Delhi,Delhi,India,2023-12-20,True
82966,Customer_82966,Mumbai,Telangana,India,2023-02-17,False
82967,Customer_82967,Hyderabad,Delhi,India,2023-04-04,False
82968,Customer_82968,Kolkata,Tamil Nadu,India,2023-08-25,True
82969,Customer_82969,Hyderabad,Gujarat,India,2023-09-28,False
82970,Customer_82970,Ahmedabad,Karnataka,India,2023-06-28,True
82971,Customer_82971,Kolkata,Maharashtra,India,2023-10-21,False
82972,Customer_82972,Pune,Telangana,India,2023-06-12,False
82973,Customer_82973,Mumbai,Telangana,India,2023-11-04,False
82974,Customer_82974,Pune,Karnataka,India,2023-01-07,False
82975,Customer_82975,Delhi,Telangana,India,2023-09-24,True
82976,Customer_82976,Hyderabad,Gujarat,India,2023-02-15,True
82977,Customer_82977,Chennai,Karnataka,India,2023-05-03,False
82978,Customer_82978,Ahmedabad,Maharashtra,India,2023-06-08,True
82979,Customer_82979,Bangalore,Delhi,India,2023-08-21,True
82980,Customer_82980,Kolkata,Telangana,India,2023-02-12,True
82981,Customer_82981,Ahmedabad,Tamil Nadu,India,2023-11-26,False
82982,Customer_82982,Delhi,Tamil Nadu,India,2023-08-04,True
82983,Customer_82983,Ahmedabad,West Bengal,India,2023-04-02,False
82984,Customer_82984,Hyderabad,Tamil Nadu,India,2023-06-25,False
82985,Customer_82985,Chennai,Tamil Nadu,India,2023-10-19,True
82986,Customer_82986,Ahmedabad,Maharashtra,India,2023-08-19,False
82987,Customer_82987,Pune,Delhi,India,2023-04-24,False
82988,Customer_82988,Ahmedabad,Maharashtra,India,2023-03-05,False
82989,Customer_82989,Pune,Karnataka,India,2023-05-25,True
82990,Customer_82990,Bangalore,Gujarat,India,2023-09-09,False
82991,Customer_82991,Pune,Gujarat,India,2023-08-13,False
82992,Customer_82992,Ahmedabad,Delhi,India,2023-10-05,False
82993,Customer_82993,Pune,Gujarat,India,2023-10-22,False
82994,Customer_82994,Bangalore,Karnataka,India,2023-01-17,True
82995,Customer_82995,Chennai,Maharashtra,India,2023-10-27,True
82996,Customer_82996,Chennai,West Bengal,India,2023-02-28,True
82997,Customer_82997,Pune,Telangana,India,2023-05-27,False
82998,Customer_82998,Pune,Tamil Nadu,India,2023-06-05,True
82999,Customer_82999,Pune,Maharashtra,India,2023-05-03,True
83000,Customer_83000,Hyderabad,Delhi,India,2023-04-26,True
83001,Customer_83001,Hyderabad,Delhi,India,2023-11-23,True
83002,Customer_83002,Mumbai,Telangana,India,2023-12-28,True
83003,Customer_83003,Delhi,West Bengal,India,2023-07-26,True
83004,Customer_83004,Mumbai,Tamil Nadu,India,2023-06-24,True
83005,Customer_83005,Ahmedabad,Karnataka,India,2023-12-18,False
83006,Customer_83006,Hyderabad,Tamil Nadu,India,2023-04-27,False
83007,Customer_83007,Pune,Delhi,India,2023-08-23,True
83008,Customer_83008,Delhi,Telangana,India,2023-12-20,True
83009,Customer_83009,Ahmedabad,Tamil Nadu,India,2023-08-30,True
83010,Customer_83010,Delhi,Tamil Nadu,India,2023-01-09,False
83011,Customer_83011,Ahmedabad,Telangana,India,2023-11-23,True
83012,Customer_83012,Mumbai,Gujarat,India,2023-02-08,False
83013,Customer_83013,Ahmedabad,West Bengal,India,2023-05-07,False
83014,Customer_83014,Hyderabad,Gujarat,India,2023-05-16,True
83015,Customer_83015,Mumbai,West Bengal,India,2023-10-04,False
83016,Customer_83016,Pune,West Bengal,India,2023-03-26,False
83017,Customer_83017,Kolkata,Karnataka,India,2023-12-18,False
83018,Customer_83018,Chennai,Delhi,India,2023-10-07,False
83019,Customer_83019,Pune,Karnataka,India,2023-12-20,True
83020,Customer_83020,Hyderabad,West Bengal,India,2023-01-21,False
83021,Customer_83021,Hyderabad,Telangana,India,2023-10-09,False
83022,Customer_83022,Pune,Gujarat,India,2023-06-09,True
83023,Customer_83023,Hyderabad,Delhi,India,2023-08-18,False
83024,Customer_83024,Ahmedabad,Tamil Nadu,India,2023-02-04,True
83025,Customer_83025,Chennai,West Bengal,India,2023-05-05,True
83026,Customer_83026,Delhi,Gujarat,India,2023-04-16,True
83027,Customer_83027,Kolkata,Telangana,India,2023-05-03,True
83028,Customer_83028,Ahmedabad,Gujarat,India,2023-09-25,True
83029,Customer_83029,Chennai,Telangana,India,2023-05-24,True
83030,Customer_83030,Delhi,Karnataka,India,2023-09-13,False
83031,Customer_83031,Pune,Maharashtra,India,2023-11-14,False
83032,Customer_83032,Mumbai,West Bengal,India,2023-08-13,True
83033,Customer_83033,Hyderabad,Tamil Nadu,India,2023-06-08,False
83034,Customer_83034,Delhi,Karnataka,India,2023-01-14,False
83035,Customer_83035,Bangalore,Maharashtra,India,2023-08-10,False
83036,Customer_83036,Kolkata,West Bengal,India,2023-10-22,True
83037,Customer_83037,Chennai,Delhi,India,2023-02-18,False
83038,Customer_83038,Hyderabad,Tamil Nadu,India,2023-08-25,False
83039,Customer_83039,Delhi,Telangana,India,2023-07-07,False
83040,Customer_83040,Hyderabad,Gujarat,India,2023-11-27,False
83041,Customer_83041,Hyderabad,Telangana,India,2023-08-10,False
83042,Customer_83042,Hyderabad,West Bengal,India,2023-04-15,True
83043,Customer_83043,Hyderabad,Telangana,India,2023-07-31,True
83044,Customer_83044,Delhi,West Bengal,India,2023-05-25,False
83045,Customer_83045,Pune,Delhi,India,2023-10-26,False
83046,Customer_83046,Hyderabad,Maharashtra,India,2023-02-15,True
83047,Customer_83047,Delhi,Gujarat,India,2023-10-05,False
83048,Customer_83048,Hyderabad,West Bengal,India,2023-12-07,True
83049,Customer_83049,Chennai,Gujarat,India,2023-08-24,False
83050,Customer_83050,Mumbai,Gujarat,India,2023-06-19,False
83051,Customer_83051,Ahmedabad,Maharashtra,India,2023-09-07,True
83052,Customer_83052,Kolkata,Tamil Nadu,India,2023-08-30,True
83053,Customer_83053,Bangalore,Telangana,India,2023-07-14,True
83054,Customer_83054,Pune,Delhi,India,2023-05-14,False
83055,Customer_83055,Chennai,Telangana,India,2023-08-26,True
83056,Customer_83056,Mumbai,West Bengal,India,2023-05-17,True
83057,Customer_83057,Mumbai,Gujarat,India,2023-10-15,False
83058,Customer_83058,Hyderabad,Gujarat,India,2023-03-02,False
83059,Customer_83059,Bangalore,Karnataka,India,2023-11-29,False
83060,Customer_83060,Mumbai,Delhi,India,2023-11-29,False
83061,Customer_83061,Kolkata,West Bengal,India,2023-12-06,True
83062,Customer_83062,Hyderabad,Telangana,India,2023-05-16,True
83063,Customer_83063,Bangalore,Delhi,India,2023-07-22,False
83064,Customer_83064,Pune,West Bengal,India,2023-05-14,True
83065,Customer_83065,Mumbai,Tamil Nadu,India,2023-10-28,True
83066,Customer_83066,Ahmedabad,Tamil Nadu,India,2023-04-26,True
83067,Customer_83067,Ahmedabad,Delhi,India,2023-10-28,False
83068,Customer_83068,Pune,Tamil Nadu,India,2023-07-31,True
83069,Customer_83069,Hyderabad,Tamil Nadu,India,2023-05-15,False
83070,Customer_83070,Kolkata,Tamil Nadu,India,2023-09-10,True
83071,Customer_83071,Delhi,Maharashtra,India,2023-08-12,True
83072,Customer_83072,Bangalore,Tamil Nadu,India,2023-06-22,False
83073,Customer_83073,Ahmedabad,West Bengal,India,2023-05-30,True
83074,Customer_83074,Kolkata,Tamil Nadu,India,2023-11-19,False
83075,Customer_83075,Bangalore,Maharashtra,India,2023-08-12,True
83076,Customer_83076,Bangalore,Delhi,India,2023-01-15,False
83077,Customer_83077,Chennai,West Bengal,India,2023-07-22,False
83078,Customer_83078,Delhi,Telangana,India,2023-01-26,True
83079,Customer_83079,Ahmedabad,Gujarat,India,2023-06-30,False
83080,Customer_83080,Chennai,Gujarat,India,2023-06-12,False
83081,Customer_83081,Bangalore,West Bengal,India,2023-10-09,True
83082,Customer_83082,Kolkata,West Bengal,India,2023-07-04,False
83083,Customer_83083,Bangalore,Delhi,India,2023-05-07,True
83084,Customer_83084,Ahmedabad,Gujarat,India,2023-12-12,False
83085,Customer_83085,Chennai,West Bengal,India,2023-09-14,True
83086,Customer_83086,Pune,West Bengal,India,2023-09-01,True
83087,Customer_83087,Chennai,Tamil Nadu,India,2023-07-31,True
83088,Customer_83088,Bangalore,Delhi,India,2023-10-18,True
83089,Customer_83089,Kolkata,Tamil Nadu,India,2023-04-13,True
83090,Customer_83090,Pune,Karnataka,India,2023-08-29,True
83091,Customer_83091,Chennai,West Bengal,India,2023-06-19,True
83092,Customer_83092,Hyderabad,Tamil Nadu,India,2023-08-11,True
83093,Customer_83093,Delhi,Telangana,India,2023-07-31,False
83094,Customer_83094,Hyderabad,Delhi,India,2023-07-27,True
83095,Customer_83095,Ahmedabad,Delhi,India,2023-05-31,True
83096,Customer_83096,Mumbai,Maharashtra,India,2023-10-18,True
83097,Customer_83097,Pune,Karnataka,India,2023-10-04,False
83098,Customer_83098,Pune,Karnataka,India,2023-03-12,False
83099,Customer_83099,Delhi,Maharashtra,India,2023-02-08,False
83100,Customer_83100,Kolkata,Telangana,India,2023-04-30,False
83101,Customer_83101,Mumbai,Maharashtra,India,2023-08-29,True
83102,Customer_83102,Delhi,Karnataka,India,2023-09-22,False
83103,Customer_83103,Pune,Maharashtra,India,2023-02-07,True
83104,Customer_83104,Pune,Karnataka,India,2023-09-02,False
83105,Customer_83105,Pune,Telangana,India,2023-05-30,True
83106,Customer_83106,Delhi,Karnataka,India,2023-11-17,True
83107,Customer_83107,Hyderabad,Karnataka,India,2023-06-05,False
83108,Customer_83108,Delhi,Tamil Nadu,India,2023-06-07,False
83109,Customer_83109,Delhi,Gujarat,India,2023-09-07,True
83110,Customer_83110,Chennai,Gujarat,India,2023-04-14,True
83111,Customer_83111,Ahmedabad,Telangana,India,2023-03-25,False
83112,Customer_83112,Pune,Telangana,India,2023-07-06,False
83113,Customer_83113,Delhi,Maharashtra,India,2023-01-29,False
83114,Customer_83114,Ahmedabad,Tamil Nadu,India,2023-08-13,True
83115,Customer_83115,Kolkata,Telangana,India,2023-03-19,False
83116,Customer_83116,Delhi,Delhi,India,2023-01-12,True
83117,Customer_83117,Ahmedabad,Karnataka,India,2023-09-24,False
83118,Customer_83118,Bangalore,Karnataka,India,2023-07-01,True
83119,Customer_83119,Ahmedabad,Gujarat,India,2023-10-23,True
83120,Customer_83120,Chennai,Karnataka,India,2023-03-29,True
83121,Customer_83121,Bangalore,Karnataka,India,2023-07-18,True
83122,Customer_83122,Chennai,Maharashtra,India,2023-08-03,True
83123,Customer_83123,Ahmedabad,West Bengal,India,2023-01-16,False
83124,Customer_83124,Bangalore,Tamil Nadu,India,2023-04-28,False
83125,Customer_83125,Delhi,Tamil Nadu,India,2023-11-25,False
83126,Customer_83126,Kolkata,Telangana,India,2023-12-03,False
83127,Customer_83127,Bangalore,Gujarat,India,2023-03-06,True
83128,Customer_83128,Delhi,Karnataka,India,2023-10-09,False
83129,Customer_83129,Pune,Gujarat,India,2023-08-14,False
83130,Customer_83130,Pune,West Bengal,India,2023-04-06,True
83131,Customer_83131,Hyderabad,Tamil Nadu,India,2023-01-27,False
83132,Customer_83132,Hyderabad,Tamil Nadu,India,2023-02-03,False
83133,Customer_83133,Kolkata,Delhi,India,2023-12-24,True
83134,Customer_83134,Ahmedabad,Tamil Nadu,India,2023-11-29,True
83135,Customer_83135,Ahmedabad,Delhi,India,2023-04-08,True
83136,Customer_83136,Chennai,Tamil Nadu,India,2023-01-21,False
83137,Customer_83137,Pune,Maharashtra,India,2023-02-01,False
83138,Customer_83138,Kolkata,Delhi,India,2023-09-11,True
83139,Customer_83139,Kolkata,Delhi,India,2023-03-04,True
83140,Customer_83140,Ahmedabad,Telangana,India,2023-06-26,False
83141,Customer_83141,Pune,Maharashtra,India,2023-07-18,True
83142,Customer_83142,Chennai,Maharashtra,India,2023-12-17,True
83143,Customer_83143,Chennai,Karnataka,India,2023-01-04,True
83144,Customer_83144,Delhi,Maharashtra,India,2023-05-10,False
83145,Customer_83145,Bangalore,Delhi,India,2023-12-16,False
83146,Customer_83146,Delhi,Tamil Nadu,India,2023-01-29,True
83147,Customer_83147,Bangalore,Delhi,India,2023-05-23,True
83148,Customer_83148,Ahmedabad,Gujarat,India,2023-08-30,False
83149,Customer_83149,Delhi,Telangana,India,2023-02-19,False
83150,Customer_83150,Ahmedabad,Karnataka,India,2023-11-14,False
83151,Customer_83151,Delhi,Telangana,India,2023-04-17,True
83152,Customer_83152,Bangalore,West Bengal,India,2023-05-07,False
83153,Customer_83153,Kolkata,Gujarat,India,2023-03-08,False
83154,Customer_83154,Chennai,Tamil Nadu,India,2023-07-22,False
83155,Customer_83155,Chennai,Telangana,India,2023-04-26,False
83156,Customer_83156,Ahmedabad,Gujarat,India,2023-04-07,True
83157,Customer_83157,Kolkata,West Bengal,India,2023-07-26,False
83158,Customer_83158,Chennai,Gujarat,India,2023-08-26,False
83159,Customer_83159,Mumbai,Gujarat,India,2023-08-26,True
83160,Customer_83160,Bangalore,Karnataka,India,2023-11-14,True
83161,Customer_83161,Kolkata,Tamil Nadu,India,2023-11-25,True
83162,Customer_83162,Chennai,Tamil Nadu,India,2023-03-17,False
83163,Customer_83163,Pune,Gujarat,India,2023-06-11,False
83164,Customer_83164,Hyderabad,Gujarat,India,2023-09-11,True
83165,Customer_83165,Bangalore,Maharashtra,India,2023-06-10,True
83166,Customer_83166,Kolkata,Telangana,India,2023-02-02,True
83167,Customer_83167,Delhi,Gujarat,India,2023-06-11,True
83168,Customer_83168,Kolkata,Maharashtra,India,2023-12-31,False
83169,Customer_83169,Bangalore,Tamil Nadu,India,2023-05-15,True
83170,Customer_83170,Mumbai,Delhi,India,2023-02-27,True
83171,Customer_83171,Delhi,Gujarat,India,2023-04-04,False
83172,Customer_83172,Pune,Karnataka,India,2023-11-06,False
83173,Customer_83173,Delhi,Delhi,India,2023-12-09,True
83174,Customer_83174,Pune,Delhi,India,2023-05-14,False
83175,Customer_83175,Ahmedabad,Tamil Nadu,India,2023-09-09,False
83176,Customer_83176,Ahmedabad,Tamil Nadu,India,2023-05-14,True
83177,Customer_83177,Bangalore,Karnataka,India,2023-07-24,True
83178,Customer_83178,Kolkata,Tamil Nadu,India,2023-09-26,True
83179,Customer_83179,Mumbai,Maharashtra,India,2023-11-28,False
83180,Customer_83180,Delhi,Telangana,India,2023-01-12,False
83181,Customer_83181,Hyderabad,Gujarat,India,2023-06-15,False
83182,Customer_83182,Bangalore,Karnataka,India,2023-07-25,True
83183,Customer_83183,Hyderabad,West Bengal,India,2023-11-25,False
83184,Customer_83184,Kolkata,Gujarat,India,2023-03-17,True
83185,Customer_83185,Hyderabad,Tamil Nadu,India,2023-12-25,True
83186,Customer_83186,Chennai,Delhi,India,2023-11-17,True
83187,Customer_83187,Ahmedabad,Karnataka,India,2023-04-18,True
83188,Customer_83188,Ahmedabad,Telangana,India,2023-02-25,True
83189,Customer_83189,Mumbai,Maharashtra,India,2023-06-17,True
83190,Customer_83190,Kolkata,Delhi,India,2023-01-23,False
83191,Customer_83191,Mumbai,Telangana,India,2023-11-30,True
83192,Customer_83192,Mumbai,Delhi,India,2023-11-16,True
83193,Customer_83193,Pune,Tamil Nadu,India,2023-10-27,False
83194,Customer_83194,Hyderabad,West Bengal,India,2023-03-05,True
83195,Customer_83195,Pune,Telangana,India,2023-11-14,False
83196,Customer_83196,Kolkata,Maharashtra,India,2023-02-14,True
83197,Customer_83197,Bangalore,Tamil Nadu,India,2023-07-09,False
83198,Customer_83198,Chennai,Tamil Nadu,India,2023-08-26,True
83199,Customer_83199,Mumbai,West Bengal,India,2023-05-10,True
83200,Customer_83200,Hyderabad,Delhi,India,2023-08-29,False
83201,Customer_83201,Kolkata,Telangana,India,2023-08-14,True
83202,Customer_83202,Mumbai,West Bengal,India,2023-10-11,False
83203,Customer_83203,Mumbai,Tamil Nadu,India,2023-02-10,True
83204,Customer_83204,Pune,Telangana,India,2023-05-03,False
83205,Customer_83205,Bangalore,Telangana,India,2023-02-16,True
83206,Customer_83206,Hyderabad,Karnataka,India,2023-07-23,True
83207,Customer_83207,Bangalore,Karnataka,India,2023-03-23,True
83208,Customer_83208,Mumbai,Tamil Nadu,India,2023-05-13,False
83209,Customer_83209,Ahmedabad,Delhi,India,2023-04-20,False
83210,Customer_83210,Mumbai,Delhi,India,2023-03-15,False
83211,Customer_83211,Kolkata,Delhi,India,2023-01-04,False
83212,Customer_83212,Bangalore,Delhi,India,2023-02-20,False
83213,Customer_83213,Mumbai,West Bengal,India,2023-10-05,True
83214,Customer_83214,Mumbai,Tamil Nadu,India,2023-02-14,False
83215,Customer_83215,Mumbai,Delhi,India,2023-08-07,True
83216,Customer_83216,Kolkata,West Bengal,India,2023-11-27,True
83217,Customer_83217,Ahmedabad,Gujarat,India,2023-12-15,False
83218,Customer_83218,Pune,Tamil Nadu,India,2023-02-11,True
83219,Customer_83219,Mumbai,Tamil Nadu,India,2023-06-22,True
83220,Customer_83220,Hyderabad,West Bengal,India,2023-03-15,False
83221,Customer_83221,Hyderabad,Maharashtra,India,2023-01-17,False
83222,Customer_83222,Mumbai,Tamil Nadu,India,2023-10-13,False
83223,Customer_83223,Hyderabad,Gujarat,India,2023-12-29,False
83224,Customer_83224,Kolkata,Karnataka,India,2023-04-15,False
83225,Customer_83225,Mumbai,Maharashtra,India,2023-05-27,True
83226,Customer_83226,Hyderabad,Telangana,India,2023-07-06,True
83227,Customer_83227,Mumbai,Delhi,India,2023-03-07,False
83228,Customer_83228,Mumbai,Karnataka,India,2023-10-16,True
83229,Customer_83229,Pune,Gujarat,India,2023-06-30,False
83230,Customer_83230,Hyderabad,Maharashtra,India,2023-12-13,True
83231,Customer_83231,Bangalore,Telangana,India,2023-10-23,True
83232,Customer_83232,Chennai,Karnataka,India,2023-02-03,False
83233,Customer_83233,Mumbai,Tamil Nadu,India,2023-12-02,True
83234,Customer_83234,Bangalore,West Bengal,India,2023-02-22,False
83235,Customer_83235,Hyderabad,Karnataka,India,2023-11-14,True
83236,Customer_83236,Hyderabad,Maharashtra,India,2023-07-20,False
83237,Customer_83237,Ahmedabad,Tamil Nadu,India,2023-02-24,True
83238,Customer_83238,Mumbai,Delhi,India,2023-05-14,False
83239,Customer_83239,Bangalore,Tamil Nadu,India,2023-04-07,True
83240,Customer_83240,Chennai,Gujarat,India,2023-08-10,True
83241,Customer_83241,Hyderabad,Telangana,India,2023-10-26,False
83242,Customer_83242,Mumbai,Karnataka,India,2023-05-16,False
83243,Customer_83243,Bangalore,Karnataka,India,2023-08-11,False
83244,Customer_83244,Delhi,West Bengal,India,2023-07-16,False
83245,Customer_83245,Delhi,Maharashtra,India,2023-07-24,True
